NCBI_tax.id;species.name;host.name;disease;human.Hosted;human.Hosted.Source;animal.Pathogenic;animal.Pathogenic.Source;plant.Pathogenic;plant.Pathogenic.Source;version_status;assembly_level;genome_representation;ftp_path;fold1;genbank_assembly_accession;assembly_name;assembly_accession
27335;Verticillium albo-atrum;;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/851/705/GCA_002851705.1_ASM285170v1;train;GCA_002851705.1;ASM285170v1;GCA_002851705.1_ASM285170v1_genomic
1051613;Verticillium alfalfae;;Wilting, stunting;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/825/GCA_000150825.1_ASM15082v1;train;GCA_000150825.1;ASM15082v1;GCA_000150825.1_ASM15082v1_genomic
27337;Verticillium dahliae;;;FALSE;;FALSE;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/150/675/GCA_000150675.2_ASM15067v2;train;GCA_000150675.2;ASM15067v2;GCA_000150675.2_ASM15067v2_genomic
1051614;Verticillium isaacii;artichoke, spinach, lettuce;;FALSE;;FALSE;;TRUE;Gurung, S., Short, D.P.G., Hu, X., Hayes, R.J., Koike, S.T., and Subbarao, K.V. 2015. Host range of Verticillium isaacii and Verticillium klebahnii from artichoke, spinach, and lettuce. Pl. Dis. 99: 933-938;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/851/775/GCA_002851775.1_ASM285177v1;train;GCA_002851775.1;ASM285177v1;GCA_002851775.1_ASM285177v1_genomic
1051615;Verticillium klebahnii;;;FALSE;;FALSE;;TRUE;Gurung, S., Short, D.P.G., Hu, X., Hayes, R.J., Koike, S.T., and Subbarao, K.V. 2015. Host range of Verticillium isaacii and Verticillium klebahnii from artichoke, spinach, and lettuce. Pl. Dis. 99: 933-938;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/851/715/GCA_002851715.1_ASM285171v1;train;GCA_002851715.1;ASM285171v1;GCA_002851715.1_ASM285171v1_genomic
100787;Verticillium longisporum;Roots;Wilt;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/268/145/GCA_001268145.1_vl1.denovo.v1;test;GCA_001268145.1;vl1.denovo.v1;GCA_001268145.1_vl1.denovo.v1_genomic
1051616;Verticillium nonalfalfae;leaves;Foliar wilt;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/653/595/GCA_009653595.1_ASM965359v1;train;GCA_009653595.1;ASM965359v1;GCA_009653595.1_ASM965359v1_genomic
1708541;Wallemia mellicola;Homo sapiens;;TRUE;Matheny, P. B., Gossmann, J. A., Zalar, P., Kumar, T. A., & Hibbett, D. S. (2006). Resolving the phylogenetic position of the Wallemiomycetes: an enigmatic major lineage of Basidiomycota. Canadian Journal of Botany, 84(12), 1794–1805. doi: 10.1139/b06-128;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/263/375/GCA_000263375.1_Wallemia_sebi_v1.0;train;GCA_000263375.1;Wallemia_sebi_v1.0;GCA_000263375.1_Wallemia_sebi_v1.0_genomic
4927;Wickerhamomyces anomalus;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/661/255/GCA_001661255.1_Wican1;train;GCA_001661255.1;Wican1;GCA_001661255.1_Wican1_genomic
81056;Wolfiporia cocos;roots and wood;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/344/635/GCA_000344635.1_Wolco1;train;GCA_000344635.1;Wolco1;GCA_000344635.1_Wolco1_genomic
4952;Yarrowia lipolytica;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;latest;Chromosome;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/525/GCA_000002525.1_ASM252v1;train;GCA_000002525.1;ASM252v1;GCA_000002525.1_ASM252v1_genomic
1194242;Zasmidium angulare;fruit;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/786/045/GCA_002786045.1_ASM278604v1;train;GCA_002786045.1;ASM278604v1;GCA_002786045.1_ASM278604v1_genomic
160035;Zopfia rhizophila;root;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/093/925/GCA_010093925.1_Zoprh1;train;GCA_010093925.1;Zoprh1;GCA_010093925.1_Zoprh1_genomic
4954;Zygosaccharomyces bailii;;;FALSE;;FALSE;;TRUE;Thomas, D., & Davenport, R. (1985). Zygosaccharomyces bailii — a profile of characteristics and spoilage activities. Food Microbiology, 2(2), 157–169. doi: 10.1016/s0740-0020(85)80008-3;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/442/885/GCA_000442885.1_ZYBA0;test;GCA_000442885.1;ZYBA0;GCA_000442885.1_ZYBA0_genomic
4956;Zygosaccharomyces rouxii;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;latest;Chromosome;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/365/GCA_000026365.1_ASM2636v1;train;GCA_000026365.1;ASM2636v1;GCA_000026365.1_ASM2636v1_genomic
1173716;Zymoseptoria ardabiliae;;;FALSE;;FALSE;;TRUE;Braker, I. (2017). Karyotypic charachterization and population genomic analysis of the fungal grass pathogen Zymoseptoria ardabiliae (Doctoral dissertation, Christian-Albrechts-Universität zu Kiel Kiel).;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/223/765/GCA_000223765.2_ASM22376v2;train;GCA_000223765.2;ASM22376v2;GCA_000223765.2_ASM22376v2_genomic
1047168;Zymoseptoria brevis;Phalaris sp.;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/983/655/GCA_000983655.1_ASM98365v1;train;GCA_000983655.1;ASM98365v1;GCA_000983655.1_ASM98365v1_genomic
1173715;Zymoseptoria pseudotritici;;;FALSE;;FALSE;;TRUE;[Stukenbrock, E. H., Christiansen, F. B., Hansen, T. T., Dutheil, J. Y., & Schierup, M. H. (2012). Fusion of two divergent fungal individuals led to the recent emergence of a unique widespread pathogen species. Proceedings of the National Academy of Sciences, 109(27), 10954–10959. doi: 10.1073/pnas.1201403109], [Stukenbrock EH, Bataillon T, Dutheil JY, Hansen TT, Li R, Zala M, McDonald BA, Wang J, Schierup MH. The making of a new pathogen: insights from comparative population genomics of the domesticated wheat pathogen Mycosphaerella graminicola and its wild sister species.];latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/223/685/GCA_000223685.2_ASM22368v2;train;GCA_000223685.2;ASM22368v2;GCA_000223685.2_ASM22368v2_genomic
1047171;Zymoseptoria tritici;;;FALSE;;FALSE;;TRUE;Doehlemann, G., Ökmen, B., Zhu, W., & Sharon, A. (2017). Plant Pathogenic Fungi. Microbiology Spectrum, 5(1). doi: 10.1128/microbiolspec.funk-0023-2016;latest;Chromosome;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/219/625/GCA_000219625.1_MYCGR_v2.0;test;GCA_000219625.1;MYCGR_v2.0;GCA_000219625.1_MYCGR_v2.0_genomic
281403;Achlya prolifera;;;FALSE;;TRUE;ohn MB Smith. ‘Fungal Pathogens of Nonhuman Animals’. In: e LS (2001).;FALSE;;;;;;;;;
112090;Aphanomyces astaci;;;FALSE;;TRUE;ohn MB Smith. ‘Fungal Pathogens of Nonhuman Animals’. In: e LS (2001).;FALSE;;;;;;;;;
;Candida slooffiae;;;FALSE;;TRUE;ohn MB Smith. ‘Fungal Pathogens of Nonhuman Animals’. In: e LS (2001).;FALSE;;;;;;;;;
;Malassezia equi;;;FALSE;;TRUE;ohn MB Smith. ‘Fungal Pathogens of Nonhuman Animals’. In: e LS (2001).;FALSE;;;;;;;;;
;Mortierella wolfii;;;FALSE;;TRUE;ohn MB Smith. ‘Fungal Pathogens of Nonhuman Animals’. In: e LS (2001).;FALSE;;;;;;;;;
;Pneumocystis jiroveci;;;FALSE;;TRUE;ohn MB Smith. ‘Fungal Pathogens of Nonhuman Animals’. In: e LS (2001).;FALSE;;;;;;;;;
;Saprolegnia diclina;;;FALSE;;TRUE;ohn MB Smith. ‘Fungal Pathogens of Nonhuman Animals’. In: e LS (2001).;FALSE;;;;;;;;;
;Saprolegnia parasitica;;;FALSE;;TRUE;ohn MB Smith. ‘Fungal Pathogens of Nonhuman Animals’. In: e LS (2001).;FALSE;;;;;;;;;
;Taudactylus acutirostris;;;FALSE;;TRUE;ohn MB Smith. ‘Fungal Pathogens of Nonhuman Animals’. In: e LS (2001).;FALSE;;;;;;;;;
;Trichophyton erinacei;;;FALSE;;TRUE;ohn MB Smith. ‘Fungal Pathogens of Nonhuman Animals’. In: e LS (2001).;FALSE;;;;;;;;;
;Xylohypha batiana;;;FALSE;;TRUE;ohn MB Smith. ‘Fungal Pathogens of Nonhuman Animals’. In: e LS (2001).;FALSE;;;;;;;;;
;Xylohypha emmonsii;;;FALSE;;TRUE;ohn MB Smith. ‘Fungal Pathogens of Nonhuman Animals’. In: e LS (2001).;FALSE;;;;;;;;;
;Wallemia sebi;Homo sapiens;;TRUE;Josep Guarro, Harish C Gugnani, Neelam Sood, Rashmi Batra, Emilio Mayayo, Josepa Gené and Shalini Kakkar. ‘Subcutaneous phaeohypho- mycosis caused by Wallemia sebi in an immunocompetent host’. In: Journal of clinical microbiology 46.3 (2008), pp. 1129–1131;FALSE;;FALSE;;;;;;;;;
;Fonsecaea compacta;Homo sapiens;;TRUE;Peter Charles Iwen, Steven Heye Hinrichs and Mark Edmund Rupp. ‘Utilization of the internal transcribed spacer regions as molecular targets to detect and identify human fungal pathogens’. In: Medical mycology 40.1 (2002), pp. 87–109;FALSE;;FALSE;;;;;;;;;
;Gymnascella hyalinospora;Homo sapiens;;TRUE;Peter Charles Iwen, Steven Heye Hinrichs and Mark Edmund Rupp. ‘Utilization of the internal transcribed spacer regions as molecular targets to detect and identify human fungal pathogens’. In: Medical mycology 40.1 (2002), pp. 87–109;FALSE;;FALSE;;;;;;;;;
;Ajellomyces capsulatus;Homo sapiens;;TRUE;[Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032], [Köhler, J. R., Casadevall, A., & Perfect, J. (2014). The spectrum of fungi that infects humans. Cold Spring Harbor perspectives in medicine, 5(1), a019273. https://doi.org/10.1101/cshperspect.a019273];FALSE;;FALSE;;;;;;;;;
;Ajellomyces dermatitidis;Homo sapiens;;TRUE;[Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032], [Köhler, J. R., Casadevall, A., & Perfect, J. (2014). The spectrum of fungi that infects humans. Cold Spring Harbor perspectives in medicine, 5(1), a019273. https://doi.org/10.1101/cshperspect.a019273];FALSE;;FALSE;;;;;;;;;
;Candida krusei;Homo sapiens;;TRUE;[Prakash, P. Y., Irinyi, L., Halliday, C., Chen, S., Robert, V., & Meyer, W. (2017). Online Databases for Taxonomy and Identification of Pathogenic Fungi and Proposal for a Cloud-Based Dynamic Data Network Platform. Journal of Clinical Microbiology, 55(4), 1011–1024. doi: 10.1128/jcm.02084-16], [Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888], [Köhler, J. R., Casadevall, A., & Perfect, J. (2014). The spectrum of fungi that infects humans. Cold Spring Harbor perspectives in medicine, 5(1), a019273. https://doi.org/10.1101/cshperspect.a019273];FALSE;;FALSE;;;;;;;;;
;Dactylaria gallopava;Homo sapiens;;TRUE;Köhler, J. R., Casadevall, A., & Perfect, J. (2014). The spectrum of fungi that infects humans. Cold Spring Harbor perspectives in medicine, 5(1), a019273. https://doi.org/10.1101/cshperspect.a019273;FALSE;;FALSE;;;;;;;;;
;Lacazia loboi;Homo sapiens;;TRUE;Köhler, J. R., Casadevall, A., & Perfect, J. (2014). The spectrum of fungi that infects humans. Cold Spring Harbor perspectives in medicine, 5(1), a019273. https://doi.org/10.1101/cshperspect.a019273;FALSE;;FALSE;;;;;;;;;
;Mucor mucedo;Homo sapiens;;TRUE;Köhler, J. R., Casadevall, A., & Perfect, J. (2014). The spectrum of fungi that infects humans. Cold Spring Harbor perspectives in medicine, 5(1), a019273. https://doi.org/10.1101/cshperspect.a019273;FALSE;;FALSE;;;;;;;;;
;Arthroderma otae;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;;;;;;;;
;Bensingtonia subrosea;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;;;;;;;;
;Candida glycerinogenes;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;;;;;;;;
;Emericella nidulans;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;;;;;;;;
;Hypocrea virens;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;;;;;;;;
;Issatchenkia orientalis;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;;;;;;;;
;Neosartorya fischeri;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;;;;;;;;
;Neosartorya fumigata;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;;;;;;;;
;Pichia angusta;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;;;;;;;;
;Pichia pastoris;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;;;;;;;;
;Saccharomyces kluyveri;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;;;;;;;;
;Schwanniomyces occidentalis;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;;;;;;;;
;Sporobolomyces gracilis;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;;;;;;;;
;Sporobolomyces griseoflavus;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;;;;;;;;
;Sporobolomyces sasicola;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;;;;;;;;
;Trichophyton raubitschekii;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;;;;;;;;
;Verticillium fungicola;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;;;;;;;;
;Botryosphaeria rhodina;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;;;;;;;;
;Pseudoallescheria boydii;Homo sapiens;;TRUE;[Peter Charles Iwen, Steven Heye Hinrichs and Mark Edmund Rupp. ‘Utilization of the internal transcribed spacer regions as molecular targets to detect and identify human fungal pathogens’. In: Medical mycology 40.1 (2002), pp. 87–109], [Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888], [Köhler, J. R., Casadevall, A., & Perfect, J. (2014). The spectrum of fungi that infects humans. Cold Spring Harbor perspectives in medicine, 5(1), a019273. https://doi.org/10.1101/cshperspect.a019273];FALSE;;FALSE;;;;;;;;;
;Epidermophyton floccosum;Homo sapiens;;TRUE;[Peter Charles Iwen, Steven Heye Hinrichs and Mark Edmund Rupp. ‘Utilization of the internal transcribed spacer regions as molecular targets to detect and identify human fungal pathogens’. In: Medical mycology 40.1 (2002), pp. 87–109], [Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888];FALSE;;FALSE;;;;;;;;;
;Candida lusitaniae;Homo sapiens;;TRUE;[Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888], [Köhler, J. R., Casadevall, A., & Perfect, J. (2014). The spectrum of fungi that infects humans. Cold Spring Harbor perspectives in medicine, 5(1), a019273. https://doi.org/10.1101/cshperspect.a019273];FALSE;;FALSE;;;;;;;;;
;Exophiala jeanselmei;Homo sapiens;;TRUE;[Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888], [Köhler, J. R., Casadevall, A., & Perfect, J. (2014). The spectrum of fungi that infects humans. Cold Spring Harbor perspectives in medicine, 5(1), a019273. https://doi.org/10.1101/cshperspect.a019273];TRUE;ohn MB Smith. ‘Fungal Pathogens of Nonhuman Animals’. In: e LS (2001).;FALSE;;;;;;;;;
;Basidiobolus ranarum;Homo sapiens;;TRUE;[Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888], [Köhler, J. R., Casadevall, A., & Perfect, J. (2014). The spectrum of fungi that infects humans. Cold Spring Harbor perspectives in medicine, 5(1), a019273. https://doi.org/10.1101/cshperspect.a019273], [Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032];TRUE;ohn MB Smith. ‘Fungal Pathogens of Nonhuman Animals’. In: e LS (2001).;FALSE;;;;;;;;;
;Hansenula anomala;Homo sapiens;;TRUE;[Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888], [Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032];FALSE;;FALSE;;;;;;;;;
;Penicillium marneffei;Homo sapiens;;TRUE;[Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888], [Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032];FALSE;;FALSE;;;;;;;;;
;Scedosporium prolificans;Homo sapiens;;TRUE;[Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888], [Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032];FALSE;;FALSE;;;;;;;;;
;Trichophyton schoenleinii;Homo sapiens;;TRUE;[Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888], [Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032];FALSE;;FALSE;;;;;;;;;
